Stagione;Calciatore;Squadra;Età;Partite Giocate;Minuti Giocati;Reti;Assist;Reti Non Su Rigore;Rigori Tirati;Ammonizioni;Espulsioni;Ruolo?
2024-25;James Abankwah;Udinese;20;6;88;0;0;0;0;1;0;Dif,Cen
2024-25;Saud Abdulhamid;Roma;25;4;205;0;1;0;0;0;0;Dif
2024-25;Oliver Abildgaard;Como;28;1;7;0;0;0;0;0;0;Cen
2024-25;Tammy Abraham;Roma;26;1;1;0;0;0;0;0;0;Att
2024-25;Tammy Abraham;Milan;26;28;1.183;3;4;2;2;1;0;Att
2024-25;Federico Accornero;Genoa;20;1;5;0;0;0;0;0;0;Cen
2024-25;Francesco Acerbi;Inter;36;23;1.710;0;1;0;0;0;0;Dif
2024-25;Zach Adams;Torino;28;36;2.652;9;3;9;9;2;0;Att
2024-25;Yacine Adli;Fiorentina;24;26;1.234;4;6;4;4;3;1;Cen
2024-25;Vasilije Adžić;Juventus;18;6;42;0;0;0;0;0;0;Cen,Att
2024-25;Michel Aebischer;Bologna;27;14;724;0;0;0;0;2;0;Cen
2024-25;Honest Ahanor;Genoa;16;6;270;0;0;0;0;0;0;Dif,Cen
2024-25;Junior Ajayi;Hellas Verona;19;2;13;0;0;0;0;0;0;Att
2024-25;Jean-Daniel Akpa-Akpro;Monza;31;14;966;0;0;0;0;4;0;Cen
2024-25;David Akpan Ankeye;Genoa;22;4;45;0;0;0;0;0;0;Att,Cen
2024-25;Faride Alidou;Hellas Verona;23;3;71;0;0;0;0;0;0;Att,Cen
2024-25;Dele Alli;Como;28;1;9;0;0;0;0;0;1;Cen
2024-25;Pontus Almqvist;Parma;25;29;1.112;1;1;1;1;5;0;Att,Cen
2024-25;Giorgio Altare;Venezia;25;12;753;0;0;0;0;2;0;Dif
2024-25;Sofyan Amrabat;Fiorentina;27;2;180;0;0;0;0;0;0;Cen
2024-25;Angeliño;Roma;27;38;3.177;2;1;2;2;1;0;Dif
2024-25;Lorenzo Anghelè;Juventus;19;1;6;0;0;0;0;0;0;Att
2024-25;Faustino Anjorin;Empoli;22;22;1.114;2;3;2;2;3;0;Cen
2024-25;Marko Arnautović;Inter;35;18;549;4;2;4;4;1;0;Att
2024-25;Kristjan Asllani;Inter;22;22;988;2;2;0;0;4;0;Cen
2024-25;Arthur Atta;Udinese;21;27;1.251;0;1;0;0;5;0;Cen,Att
2024-25;Emil Audero;Como;27;8;720;0;0;0;0;0;0;Por
2024-25;Tommaso Augello;Cagliari;29;38;2.713;0;7;0;0;3;0;Dif
2024-25;Carlos Augusto;Inter;25;29;1.691;3;2;3;3;1;0;Dif
2024-25;Yann Aurel Bisseck;Inter;23;27;1.643;3;2;3;3;4;0;Dif
2024-25;Paulo Azzi;Cagliari;30;6;426;0;0;0;0;2;0;Dif
2024-25;Oussama El Azzouzi;Bologna;23;2;19;0;0;0;0;0;0;Cen
2024-25;Jacopo Bacci;Empoli;19;3;31;0;0;0;0;0;0;Cen
2024-25;Milan Badelj;Genoa;35;23;1.472;1;0;1;1;2;0;Cen
2024-25;Mitchel Bakker;Atalanta;24;1;22;0;0;0;0;0;0;Cen
2024-25;Tommaso Baldanzi;Roma;21;31;832;1;1;1;1;2;0;Cen,Att
2024-25;Keita Baldé Diao;Monza;29;11;638;2;0;2;2;2;0;Att
2024-25;Botond Balogh;Parma;22;29;2.053;0;1;0;0;5;0;Dif
2024-25;Mario Balotelli;Genoa;33;6;62;0;0;0;0;2;0;Att,Cen
2024-25;Lameck Banda;Lecce;23;15;610;0;1;0;0;1;0;Att,Cen
2024-25;Daniel Bandeira;Hellas Verona;24;11;407;0;0;0;0;1;0;Cen
2024-25;Mattia Bani;Genoa;30;20;1.507;0;0;0;0;3;0;Dif
2024-25;Antonín Barák;Fiorentina;29;1;54;0;0;0;0;0;0;Cen
2024-25;Federico Barba;Como;30;7;431;0;0;0;0;0;0;Dif
2024-25;Nicolò Barella;Inter;27;33;2.493;3;6;3;3;4;0;Cen
2024-25;Davide Bartesaghi;Milan;18;4;118;0;0;0;0;0;1;Dif
2024-25;Federico Baschirotto;Lecce;27;38;3.420;2;0;2;2;3;0;Dif
2024-25;Daniele Baselli;Como;32;2;22;0;0;0;0;0;0;Cen
2024-25;Alessandro Bastoni;Inter;25;33;2.401;1;5;1;1;6;1;Dif
2024-25;Reda Belahyane;Hellas Verona;20;22;1.658;0;2;0;0;6;1;Cen
2024-25;Reda Belahyane;Lazio;20;6;198;0;0;0;0;0;1;Cen
2024-25;Raoul Bellanova;Torino;24;1;87;0;0;0;0;0;0;Dif
2024-25;Raoul Bellanova;L'Aquila;24;34;2.402;0;9;0;0;3;0;Dif
2024-25;Andrea Belotti;Como;30;18;593;2;0;2;2;1;0;Att
2024-25;Lucas Beltrán;Fiorentina;23;33;1.953;5;4;3;3;6;0;Att,Cen
2024-25;Adrian Benedyczak;Parma;23;9;214;0;0;0;0;0;0;Att,Cen
2024-25;Ismaël Bennacer;Milan;26;6;300;0;0;0;0;2;0;Cen
2024-25;Medon Berisha;Lecce;20;17;716;0;1;0;0;5;0;Cen
2024-25;Adrian Bernabe;Parma;23;21;1.453;1;1;1;1;1;0;Cen
2024-25;Antoine Bernede;Hellas Verona;25;14;594;1;0;1;1;2;0;Cen
2024-25;Sam Beukema;Bologna;25;35;3.012;0;1;0;0;1;0;Dif
2024-25;Alessandro Bianco;Monza;21;34;2.600;1;0;1;1;9;0;Cen
2024-25;Alessandro Bianco;Fiorentina;21;1;18;0;0;0;0;0;0;Cen
2024-25;Jaka Bijol;Udinese;25;34;2.963;1;0;1;1;13;1;Dif
2024-25;Philip Billing;Napoli;28;10;197;1;0;1;1;1;0;Cen
2024-25;Cristiano Biraghi;Torino;31;15;1.158;0;0;0;0;0;0;Dif
2024-25;Cristiano Biraghi;Fiorentina;31;8;433;1;0;1;1;1;0;Dif
2024-25;Samuele Birindelli;Monza;25;21;1.468;3;0;3;3;2;0;Dif,Cen
2024-25;Bjarki Bjarkason;Venezia;24;9;165;0;0;0;0;2;0;Dif,Cen
2024-25;Emil Bohinen;Genoa;25;3;166;0;0;0;0;0;0;Cen
2024-25;Warren Bondo;Monza;20;20;1.618;0;0;0;0;5;1;Cen
2024-25;Warren Bondo;Milan;20;4;162;0;0;0;0;1;0;Cen
2024-25;Kevin Bonifazi;Lecce;28;3;65;0;0;0;0;0;0;Dif
2024-25;Ange-Yoan Bonny;Parma;20;37;2.529;6;4;4;4;2;0;Att
2024-25;Edoardo Bove;Fiorentina;22;12;851;1;2;1;1;3;0;Cen,Att
2024-25;Domagoj Bradarić;Hellas Verona;24;28;1.933;1;0;1;1;6;0;Dif
2024-25;Matthias Braunöder;Como;22;8;268;0;0;0;0;3;1;Cen
2024-25;Iker Bravo;Udinese;19;29;682;2;1;2;2;3;0;Att,Cen
2024-25;Gleison Bremer;Juventus;27;6;540;0;0;0;0;2;0;Dif
2024-25;Brenner;Udinese;24;9;386;1;2;1;1;0;0;Cen,Att
2024-25;Marco Brescianini;Atalanta;24;29;991;4;2;4;4;1;0;Cen
2024-25;Arvid Brorsson;Monza;25;6;362;0;0;0;0;0;0;Dif
2024-25;Tajon Buchanan;Inter;25;6;95;0;0;0;0;0;0;Dif,Att
2024-25;Alessandro Buongiorno;Napoli;25;22;1.924;1;0;1;1;2;0;Dif
2024-25;Rareș-Cătălin Burnete;Lecce;20;4;28;0;0;0;0;0;0;Att
2024-25;Gianluca Busio;Venezia;22;33;2.518;2;0;2;2;4;0;Cen
2024-25;Jean Butez;Como;29;19;1.666;0;0;0;0;0;0;Por
2024-25;Liberato Cacace;Empoli;23;33;2.230;2;4;2;2;6;0;Cen,Dif
2024-25;Alessio Cacciamani;Torino;17;2;31;0;0;0;0;0;0;Cen,Dif
2024-25;Davide Calabria;Bologna;27;11;632;0;1;0;0;3;0;Dif
2024-25;Davide Calabria;Milan;27;7;316;0;0;0;0;0;0;Dif
2024-25;Luca Caldirola;Monza;33;14;876;0;0;0;0;5;0;Dif
2024-25;Hakan Çalhanoğlu;Inter;30;29;1.947;5;6;2;2;5;0;Cen
2024-25;Drissa Camara;Parma;22;21;447;0;0;0;0;3;0;Cen,Att
2024-25;Francesco Camarda;Milan;16;10;206;0;0;0;0;0;0;Att,Cen
2024-25;Nicolò Cambiaghi;Bologna;23;18;620;1;3;1;1;0;0;Att
2024-25;Andrea Cambiaso;Juventus;24;33;2.221;2;3;2;2;4;0;Dif,Att
2024-25;Thomas Campaniello;Empoli;16;3;25;0;0;0;0;0;0;Att
2024-25;Matteo Cancellieri;Parma;22;27;1.424;3;0;3;3;2;1;Att,Cen
2024-25;Fali Candé;Venezia;26;17;1.530;1;1;1;1;4;0;Dif
2024-25;Antonio Candela;Venezia;24;14;1.008;0;1;0;0;2;0;Dif
2024-25;Gianluca Caprari;Monza;31;34;1.651;3;2;1;1;3;0;Cen,Att
2024-25;Elia Caprile;Cagliari;22;18;1.620;0;0;0;0;0;0;Por
2024-25;Elia Caprile;Napoli;22;4;325;0;0;0;0;0;0;Por
2024-25;Francesco Caputo;Empoli;36;1;6;0;0;0;0;0;0;Att
2024-25;Maxence Caqueret;Como;24;18;1.087;2;3;2;2;4;0;Cen
2024-25;Andrea Carboni;Monza;23;26;2.191;0;1;0;0;5;0;Dif
2024-25;Franco Carboni;Venezia;21;8;226;0;0;0;0;2;0;Dif
2024-25;Marco Carnesecchi;Atalanta;24;34;3.060;0;0;0;0;1;0;Por
2024-25;Cesare Casadei;Torino;21;15;1.017;1;1;1;1;1;0;Cen
2024-25;Nicolò Casale;Bologna;26;15;900;0;1;0;0;1;0;Dif
2024-25;Nicolò Casale;Lazio;26;2;135;0;0;0;0;0;0;Dif
2024-25;Federico Cassa;Atalanta;18;2;14;0;0;0;0;0;0;Cen,Att
2024-25;Valentín Castellanos;Lazio;25;29;2.384;10;3;8;8;9;1;Att
2024-25;Santiago Castro;Bologna;19;36;2.294;8;4;8;8;7;0;Att
2024-25;Gaetano Castrovilli;Monza;27;12;596;0;0;0;0;0;0;Cen
2024-25;Gaetano Castrovilli;Lazio;27;9;148;0;0;0;0;0;0;Cen,Att
2024-25;Danilo Cataldi;Fiorentina;29;25;1.728;3;0;3;3;1;0;Cen
2024-25;Zeki Çelik;Roma;27;31;2.256;0;2;0;0;5;0;Dif
2024-25;Alberto Cerri;Como;28;5;87;0;0;0;0;0;0;Att
2024-25;Gabriel Charpentier;Parma;25;10;271;1;2;1;1;1;0;Att
2024-25;Walid Cheddira;Napoli;26;1;12;0;0;0;0;0;0;Att
2024-25;Leandro Chichizola;Parma;34;1;90;0;0;0;0;0;0;Por
2024-25;Samuel Chukwueze;Milan;25;26;925;3;2;3;3;0;0;Att,Cen
2024-25;Aaron Ciammaglichella;Torino;19;1;1;0;0;0;0;0;0;Cen
2024-25;Giuseppe Ciocci;Cagliari;22;1;9;0;0;0;0;0;0;Por
2024-25;Alessandro Circati;Parma;20;6;540;0;0;0;0;1;0;Dif
2024-25;Alphadjo Cissè;Hellas Verona;17;2;9;0;0;0;0;0;0;Att,Cen
2024-25;Patrick Ciurria;Monza;29;21;1.111;1;1;1;1;1;0;Cen,Dif
2024-25;Saúl Coco;Torino;25;32;2.845;2;0;2;2;10;0;Dif
2024-25;Lorenzo Colombo;Empoli;22;37;2.233;6;2;5;5;5;1;Att,Cen
2024-25;Andrea Colpani;Fiorentina;25;25;1.450;2;1;2;2;1;0;Att,Cen
2024-25;Florinel Coman;Cagliari;26;9;263;1;0;1;1;2;0;Att,Cen
2024-25;Pietro Comuzzo;Fiorentina;19;33;2.200;1;0;1;1;5;0;Dif
2024-25;Francisco Conceição;Juventus;21;26;1.340;3;3;3;3;5;1;Att,Cen
2024-25;Diego Coppola;Hellas Verona;20;34;2.927;2;0;2;2;10;0;Dif
2024-25;Maxwel Cornet;Genoa;27;7;246;2;1;2;2;0;0;Att,Cen
2024-25;Joaquín Correa;Inter;29;19;731;2;2;2;2;3;0;Att,Cen
2024-25;Alberto costa;Juventus;20;9;357;0;1;0;0;3;0;Dif
2024-25;Lassana Coulibaly;Lecce;28;38;2.667;1;0;1;1;3;0;Cen
2024-25;Woyo Coulibaly;Parma;25;14;1.084;0;1;0;0;1;1;Dif
2024-25;Bryan Cristante;Roma;29;30;2.045;4;2;4;4;8;0;Cen
2024-25;Domen Črnigoj;Venezia;28;8;136;0;0;0;0;0;0;Cen
2024-25;Juan Cuadrado;Atalanta;36;23;832;0;2;0;0;3;0;Dif,Cen
2024-25;Patrick Cutrone;Como;26;33;2.047;7;4;7;7;1;0;Att
2024-25;Wylan Cyprien;Parma;29;2;28;0;0;0;0;0;0;Cen
2024-25;Danilo D'Ambrosio;Monza;35;20;1.095;0;1;0;0;2;1;Dif
2024-25;Lucas Da Cunha;Como;23;36;2.613;3;2;3;3;4;0;Cen
2024-25;Samuel Dahl;Roma;24;2;43;0;0;0;0;0;0;Dif,Cen
2024-25;Thijs Dallinga;Bologna;23;31;1.154;3;2;3;3;1;0;Att
2024-25;Maat Daniel Caprini;Fiorentina;18;2;8;0;0;0;0;0;0;Att
2024-25;Flavius Daniliuc;Hellas Verona;23;18;1.004;0;0;0;0;0;0;Dif
2024-25;Danilo Luiz da Silva;Juventus;33;12;581;0;1;0;0;2;0;Dif
2024-25;Matteo Darmian;Inter;34;29;1.781;3;2;3;3;3;0;Dif
2024-25;Juan David Cabal;Juventus;23;7;460;0;0;0;0;0;0;Dif
2024-25;Keinan Davis;Udinese;26;23;1.066;2;1;2;2;2;0;Att
2024-25;Paweł Dawidowicz;Hellas Verona;29;26;1.845;0;0;0;0;7;1;Dif,Cen
2024-25;Charles De Ketelaere;Atalanta;23;36;2.070;7;7;7;7;1;0;Cen,Att
2024-25;Mattia De Sciglio;Empoli;31;16;769;1;0;1;1;0;0;Dif
2024-25;Lorenzo De Silvestri;Bologna;36;18;1.060;1;0;1;1;1;0;Dif
2024-25;Koni De Winter;Genoa;22;25;2.135;3;0;3;3;6;0;Dif
2024-25;Alessandro Deiola;Cagliari;28;29;1.432;2;1;2;2;6;0;Cen
2024-25;Enrico Del Prato;Parma;24;34;2.947;4;0;4;4;8;0;Dif
2024-25;Fisayo Dele-Bashiru;Lazio;23;20;947;3;1;3;3;0;0;Cen,Att
2024-25;Ali Dembélé;Torino;20;15;388;1;0;1;1;4;1;Dif
2024-25;Michele Di Gregorio;Juventus;27;33;2.970;0;0;0;0;0;0;Por
2024-25;Giovanni Di Lorenzo;Napoli;30;37;3.330;3;2;3;3;6;0;Dif
2024-25;Boulaye Dia;Lazio;27;35;2.177;9;3;9;9;2;0;Cen,Att
2024-25;Assane Diao;Como;18;15;1.252;8;1;8;8;2;0;Att,Cen
2024-25;Federico Dimarco;Inter;26;33;2.177;4;7;4;4;3;0;Dif,Att
2024-25;Berat Djimsiti;Atalanta;31;34;2.640;1;2;1;1;6;0;Dif
2024-25;Domilson Cordeiro dos Santos;Fiorentina;25;35;3.115;0;5;0;0;8;0;Dif
2024-25;Benjamín Domínguez;Bologna;20;24;1.281;3;2;3;3;0;0;Att
2024-25;Patrick Dorgu;Lecce;19;21;1.840;3;1;3;3;2;1;Dif,Att
2024-25;Alberto Dossena;Como;25;23;1.825;0;2;0;0;1;1;Dif
2024-25;Issa Doumbia;Venezia;20;24;939;0;0;0;0;0;0;Cen
2024-25;Anastasios Douvikas;Como;24;13;580;2;2;2;2;1;0;Att
2024-25;Artem Dovbyk;Roma;27;32;2.418;12;2;10;10;0;0;Att
2024-25;Ondrej Duda;Hellas Verona;29;28;2.395;1;3;1;1;12;1;Cen
2024-25;Denzel Dumfries;Inter;28;29;1.955;7;2;7;7;4;0;Dif,Att
2024-25;Alfred Duncan;Venezia;31;16;957;0;0;0;0;2;0;Cen
2024-25;Paulo Dybala;Roma;30;24;1.417;6;3;3;3;2;0;Att,Cen
2024-25;Enzo Ebosse;Udinese;25;2;90;0;0;0;0;1;0;Dif
2024-25;Tyronne Ebuehi;Empoli;28;4;74;0;0;0;0;0;0;Dif,Cen
2024-25;Éderson;Atalanta;25;37;2.881;4;1;4;4;5;1;Cen
2024-25;Kingsley Ehizibue;Udinese;29;33;2.498;0;1;0;0;5;0;Dif
2024-25;Jeff Ekhator;Genoa;17;24;769;1;1;1;1;1;0;Att,Cen
2024-25;Jurgen Ekkelenkamp;Udinese;24;34;1.892;3;2;3;3;2;0;Cen
2024-25;Emmanuel Ekong;Empoli;22;15;186;0;0;0;0;1;0;Cen,Att
2024-25;Caleb Ekuban;Genoa;30;18;555;1;3;1;1;1;0;Att
2024-25;Mikael Ellertsson;Venezia;22;36;2.470;2;2;2;2;2;0;Dif,Cen
2024-25;Elif Elmas;Torino;24;13;1.021;4;0;4;4;0;0;Att,Cen
2024-25;Emerson;Milan;25;17;1.377;0;0;0;0;5;0;Dif
2024-25;Yannik Engelhardt;Como;23;26;1.164;1;1;1;1;4;0;Cen,Dif
2024-25;Martin Erlic;Bologna;26;8;334;0;0;0;0;0;0;Dif
2024-25;Sebastiano Esposito;Empoli;22;33;2.331;8;0;7;7;1;0;Att,Cen
2024-25;Estanis;Bologna;20;1;9;0;0;0;0;0;0;Att
2024-25;Nahuel Estévez;Parma;28;14;657;0;0;0;0;3;0;Cen
2024-25;Giovanni Fabbian;Bologna;21;30;1.023;3;1;3;3;2;0;Cen
2024-25;Alieu Fadera;Como;22;28;1.644;1;3;1;1;2;1;Att,Dif
2024-25;Nicolò Fagioli;Fiorentina;23;15;962;1;2;1;1;0;0;Cen
2024-25;Nicolò Fagioli;Juventus;23;17;571;0;0;0;0;4;0;Cen
2024-25;Wladimiro Falcone;Lecce;29;38;3.420;0;0;0;0;2;0;Por
2024-25;Davide Faraoni;Hellas Verona;32;8;260;0;0;0;0;1;0;Dif
2024-25;Jacopo Fazzini;Empoli;21;20;1.383;4;1;4;4;1;1;Cen
2024-25;Mattia Felici;Cagliari;23;20;925;0;3;0;0;1;0;Cen,Att
2024-25;João Félix;Milan;24;15;760;2;0;2;2;3;0;Cen
2024-25;Lewis Ferguson;Bologna;24;16;983;1;1;0;0;0;0;Cen
2024-25;Daniel Fila;Venezia;21;10;492;2;0;2;2;3;1;Att
2024-25;Alessandro Florenzi;Milan;33;1;5;0;0;0;0;0;0;Att
2024-25;Youssouf Fofana;Milan;25;35;2.504;1;6;1;1;5;0;Cen
2024-25;Michael Folorunsho;Fiorentina;26;14;650;0;0;0;0;5;0;Att,Cen
2024-25;Michael Folorunsho;Napoli;26;6;35;0;0;0;0;0;0;Att,Cen
2024-25;Omari Forson;Monza;20;9;223;0;0;0;0;0;0;Cen,Att
2024-25;Davide Frattesi;Inter;24;28;1.225;5;1;5;5;1;0;Cen
2024-25;Morten Frendrup;Genoa;23;35;3.103;2;0;2;2;5;0;Cen
2024-25;Martin Frese;Hellas Verona;26;11;549;0;0;0;0;0;0;Dif
2024-25;Remo Freuler;Bologna;32;37;3.204;1;2;1;1;6;0;Cen
2024-25;Matteo Gabbia;Milan;24;26;2.152;2;0;2;2;4;0;Dif
2024-25;Tommaso Gabellini;Torino;17;1;10;0;0;0;0;0;0;Att
2024-25;Tiago Gabriel;Lecce;19;2;96;0;0;0;0;0;0;Dif
2024-25;Alessandro Gabrielloni;Como;30;15;142;1;1;1;1;1;0;Att,Cen
2024-25;Gianluca Gaetano;Cagliari;24;28;1.009;2;4;2;2;0;0;Cen,Att
2024-25;Roberto Gagliardini;Monza;30;8;180;0;0;0;0;1;0;Cen,Dif
2024-25;Antonino Gallo;Lecce;24;31;2.609;0;2;0;0;3;1;Dif
2024-25;Silvère Ganvoula M'Boussy;Monza;28;7;326;0;0;0;0;0;0;Att
2024-25;Federico Gatti;Juventus;26;30;2.195;1;0;1;1;2;0;Dif
2024-25;David de Gea Quintana;Fiorentina;33;35;3.150;0;1;0;0;1;0;Por
2024-25;Valentin Gendrey;Lecce;24;2;180;0;0;0;0;0;0;Dif
2024-25;Daniele Ghilardi;Hellas Verona;21;24;2.029;0;0;0;0;7;1;Dif
2024-25;Lautaro Gianetti;Udinese;30;15;878;1;0;1;1;4;0;Dif
2024-25;Samuel Gigot;Lazio;30;15;683;2;0;2;2;2;0;Dif
2024-25;Mario Gila;Lazio;23;32;2.741;1;0;1;1;8;0;Dif
2024-25;Billy Gilmour;Napoli;23;26;1.177;0;1;0;0;0;0;Cen
2024-25;Santiago Giménez;Milan;23;14;669;5;2;5;5;3;1;Att
2024-25;Gvidas Gineitis;Torino;20;30;1.430;3;1;3;3;5;0;Cen
2024-25;Ben Godfrey;Atalanta;26;1;23;0;0;0;0;0;0;Dif
2024-25;Saba Goglichidze;Empoli;20;33;2.539;0;1;0;0;3;1;Dif
2024-25;Edoardo Goldaniga;Como;30;32;2.532;1;0;1;1;12;1;Dif
2024-25;Pierluigi Gollini;Genoa;29;7;630;0;0;0;0;1;0;Por
2024-25;Nicolás González;Juventus;26;26;1.750;3;2;3;3;3;0;Att,Cen
2024-25;Robin Gosens;Fiorentina;30;32;2.521;5;5;5;5;6;0;Dif
2024-25;Lucas Gourna-Douath;Roma;20;6;229;0;0;0;0;2;0;Cen
2024-25;Alberto Grassi;Empoli;29;28;2.203;1;0;1;1;8;0;Cen
2024-25;Mattéo Guendouzi;Lazio;25;37;3.270;1;3;1;1;7;0;Cen
2024-25;Frédéric Guilbert;Lecce;29;31;2.435;0;1;0;0;3;2;Dif
2024-25;Albert Guðmundsson;Fiorentina;27;24;1.273;6;1;4;4;2;0;Att,Cen
2024-25;Emmanuel Gyasi;Empoli;30;37;3.217;2;1;2;2;5;0;Dif,Att
2024-25;Christian Gytkjær;Venezia;34;29;754;2;1;1;1;0;0;Att
2024-25;Nicolas Haas;Empoli;28;10;287;0;0;0;0;1;0;Cen
2024-25;Saad El Haddad;Venezia;19;3;30;0;0;0;0;0;0;Cen
2024-25;Antoine Hainaut;Parma;22;25;1.206;2;0;2;2;4;0;Dif,Att
2024-25;Mohamed Haj;Parma;19;15;453;1;2;1;1;4;0;Cen
2024-25;Ridgeciano Haps;Venezia;31;25;1.369;1;1;1;1;3;0;Dif
2024-25;Abdou Harroui;Hellas Verona;26;10;463;1;2;1;1;1;0;Cen,Att
2024-25;Liam Henderson;Empoli;28;36;2.337;0;4;0;0;10;0;Cen
2024-25;Mario Hermoso;Roma;29;8;251;0;0;0;0;2;1;Dif
2024-25;Theo Hernández;Milan;26;33;2.696;4;3;4;4;4;1;Dif
2024-25;Hernani Azevedo Júnior;Parma;30;25;1.327;3;3;0;0;7;0;Cen
2024-25;Isak Hien;Atalanta;25;30;2.327;0;0;0;0;10;0;Dif
2024-25;Emil Holm;Bologna;24;21;1.137;1;1;1;1;3;0;Dif
2024-25;Mats Hummels;Roma;35;14;915;0;0;0;0;1;0;Dif
2024-25;Elseid Hisaj;Lazio;30;11;424;0;3;0;0;2;1;Dif
2024-25;Arijon Ibrahimović;Lazio;18;1;8;0;0;0;0;0;0;Cen
2024-25;Jay Idzes;Venezia;24;35;3.127;1;0;1;1;5;0;Dif
2024-25;Jonathan Ikone;Como;26;13;540;2;0;2;2;1;0;Att
2024-25;Jonathan Ikone;Fiorentina;26;14;334;0;0;0;0;0;0;Att,Cen
2024-25;Ivan Ilić;Torino;23;19;920;1;0;1;1;4;0;Cen
2024-25;Samuel Iling-Junior;Bologna;20;7;118;1;0;1;1;0;0;Att,Cen
2024-25;Alessio Iovine;Como;33;10;387;0;0;0;0;2;0;Dif,Att
2024-25;Gustav Isaksen;Lazio;23;37;2.210;4;2;4;4;5;0;Att
2024-25;Ardian Ismajli;Empoli;27;29;2.508;0;0;0;0;3;0;Dif
2024-25;Armando Izzo;Monza;32;30;2.435;1;1;1;1;12;0;Dif
2024-25;Fellipe Jack;Como;18;7;171;0;0;0;0;2;0;Dif
2024-25;Ali Jasim;Como;20;2;10;0;0;0;0;0;0;Att,Dif
2024-25;Gaby Jean;Lecce;24;19;1.388;0;0;0;0;0;0;Dif
2024-25;Juan Guilherme Nunes Jesus;Napoli;33;15;1.074;0;1;0;0;2;0;Dif
2024-25;Alejandro Jiménez;Milan;19;22;1.266;0;1;0;0;6;0;Dif,Att
2024-25;Þórir Jóhann Helgason;Lecce;23;21;1.156;0;4;0;0;0;0;Cen
2024-25;Jesse Joronen;Venezia;31;8;703;0;0;0;0;0;0;Por
2024-25;Luka Jović;Milan;26;15;557;2;0;2;2;1;0;Att,Cen
2024-25;Mohamed Kaba;Lecce;22;15;452;0;0;0;0;1;0;Cen
2024-25;Christian Kabasele;Udinese;33;16;1.161;2;0;2;2;0;0;Dif
2024-25;Pierre Kalulu;Juventus;24;29;2.337;1;0;1;1;2;1;Dif
2024-25;Hassane Kamara;Udinese;30;30;2.001;1;4;1;1;8;1;Dif
2024-25;Yann Karamoh;Torino;26;29;1.046;0;1;0;0;2;0;Cen,Att
2024-25;Jesper Karlsson;Bologna;26;7;298;1;0;1;1;1;0;Att
2024-25;Jesper Karlsson;Lecce;26;13;495;1;0;0;0;2;0;Att
2024-25;Jesper Karlström;Udinese;29;37;3.186;0;3;0;0;9;0;Cen
2024-25;Lior Kasa;Genoa;18;8;230;0;0;0;0;2;0;Cen,Att
2024-25;Grigoris Kastanos;Hellas Verona;26;27;872;1;1;1;1;4;0;Cen,Att
2024-25;Michael Kayode;Fiorentina;20;5;127;0;0;0;0;0;0;Dif,Att
2024-25;Moise Kean;Fiorentina;24;32;2.704;19;3;18;18;6;0;Att
2024-25;Mandela Keita;Parma;22;30;1.826;0;2;0;0;6;1;Cen
2024-25;Lloyd Kelly;Juventus;25;12;1.013;0;0;0;0;1;0;Dif
2024-25;Marc-Oliver Kempf;Como;29;31;2.615;0;0;0;0;6;1;Dif
2024-25;Kialonda;Lecce;26;24;2.144;0;1;0;0;3;0;Dif
2024-25;Magnus Kofod Andersen;Venezia;25;14;695;1;1;1;1;1;0;Cen
2024-25;Sead Kolašinac;Atalanta;31;23;1.903;0;2;0;0;7;0;Dif
2024-25;Randal Kolo Muani;Juventus;25;16;1.160;8;1;7;7;0;0;Att
2024-25;Ismael Konate;Empoli;18;12;116;0;1;0;0;0;0;Att,Cen
2024-25;Manu Koné;Roma;23;34;2.572;2;1;2;2;6;0;Cen
2024-25;Teun Koopmeiners;Juventus;26;28;1.994;3;3;3;3;3;0;Cen,Att
2024-25;Odilon Kossounou;Atalanta;23;18;1.125;0;0;0;0;1;0;Dif
2024-25;Christian Kouamé;Fiorentina;26;18;622;0;1;0;0;1;0;Att,Cen
2024-25;Christian Kouamé;Empoli;26;8;507;1;0;1;1;0;0;Att,Cen
2024-25;Viktor Kovalenko;Empoli;28;6;77;0;0;0;0;0;0;Cen
2024-25;Mateusz Kowalski;Parma;19;1;56;0;0;0;0;0;0;Cen
2024-25;Thomas Kristensen;Udinese;22;24;1.754;1;0;1;1;5;0;Dif
2024-25;Nikola Krstović;Lecce;24;37;3.057;11;5;9;9;6;0;Att
2024-25;Khvicha Kvaratskhelia;Napoli;23;17;1.178;5;3;4;4;1;0;Att,Cen
2024-25;Giorgos Kyriakopoulos;Monza;28;34;2.845;2;4;2;2;5;0;Dif
2024-25;Mathis Lambourde;Hellas Verona;18;7;89;1;0;1;1;1;0;Att,Cen
2024-25;Gianluca Lapadula;Cagliari;34;12;310;0;0;0;0;1;0;Att,Cen
2024-25;Valentino Lazaro;Torino;28;33;2.307;0;6;0;0;6;0;Dif,Att
2024-25;Darko Lazović;Hellas Verona;33;27;1.459;2;3;1;1;0;0;Dif,Cen
2024-25;Manuel Lazzari;Lazio;30;25;1.406;0;1;0;0;3;0;Dif
2024-25;Enzo Le Fée;Roma;24;6;318;0;0;0;0;1;0;Cen
2024-25;Nicola Leali;Genoa;31;29;2.610;0;0;0;0;1;0;Por
2024-25;Rafael Leão;Milan;25;34;2.323;8;8;8;8;5;0;Att
